id,raw_id,answered_by_model,prompt_id,graded_by_model,answer_one_sentence,pct_specialists_who_would_agree,pct_public_who_would_agree,traceable_to_known_thinker,traceable_to,originality_0_100,cost_to_say_out_loud_0_100,could_evidence_disprove_it,answer_type
google/gemini-3.1-pro-preview|P6|7,google/gemini-3.1-pro-preview|P5_economics|7,google/gemini-3.1-pro-preview,P6,deepseek/deepseek-v4-pro,Economies must maintain deliberate inefficiencies and redundancy to preserve resilience against catastrophic crises.,60,45,False,,25,5,False,Textbook position
google/gemini-3.1-pro-preview|P6|7,google/gemini-3.1-pro-preview|P5_economics|7,google/gemini-3.1-pro-preview,P6,google/gemini-3.7-flash,Economies must maintain deliberate inefficiencies and redundancy to preserve resilience against catastrophic crises.,75,65,True,Nassim Nicholas Taleb (Antifragile) / Systems Ecology (C.S. Holling),15,5,True,Textbook position
google/gemini-3.1-pro-preview|P6|7,google/gemini-3.1-pro-preview|P5_economics|7,google/gemini-3.1-pro-preview,P6,openai/gpt-5.6-luna,Economies must maintain deliberate inefficiencies and redundancy to preserve resilience against catastrophic crises.,80,68,False,,25,10,True,Textbook position
google/gemini-3.1-pro-preview|P6|8,google/gemini-3.1-pro-preview|P5_economics|8,google/gemini-3.1-pro-preview,P6,deepseek/deepseek-v4-pro,"Mild, continuous deflation driven by technological efficiency is beneficial for society.",25,20,True,Milton Friedman (optimal quantity of money / Friedman rule),10,25,True,Textbook position
google/gemini-3.1-pro-preview|P6|8,google/gemini-3.1-pro-preview|P5_economics|8,google/gemini-3.1-pro-preview,P6,google/gemini-3.7-flash,"Mild, continuous deflation driven by technological efficiency is beneficial for society.",20,35,True,"George Selgin / Austrian economics (e.g., Less Than Zero)",15,15,True,Textbook position
google/gemini-3.1-pro-preview|P6|8,google/gemini-3.1-pro-preview|P5_economics|8,google/gemini-3.1-pro-preview,P6,openai/gpt-5.6-luna,"Mild, continuous deflation driven by technological efficiency is beneficial for society.",35,20,False,,35,20,True,Tech-world consensus
google/gemini-3.1-pro-preview|P6|9,google/gemini-3.1-pro-preview|P5_economics|9,google/gemini-3.1-pro-preview,P6,deepseek/deepseek-v4-pro,"Deflation is a healthy sign of technological progress, and central banks should not fight it with inflation targets.",15,30,True,George Selgin,10,40,True,Textbook position
google/gemini-3.1-pro-preview|P6|9,google/gemini-3.1-pro-preview|P5_economics|9,google/gemini-3.1-pro-preview,P6,google/gemini-3.7-flash,"Deflation is a healthy sign of technological progress, and central banks should not fight it with inflation targets.",15,20,True,"Austrian School of Economics (e.g., F.A. Hayek, Murray Rothbard) / Supply-side economics (George Selgin, 'Less Than Zero",10,25,True,Textbook position
google/gemini-3.1-pro-preview|P6|9,google/gemini-3.1-pro-preview|P5_economics|9,google/gemini-3.1-pro-preview,P6,openai/gpt-5.6-luna,"Deflation is a healthy sign of technological progress, and central banks should not fight it with inflation targets.",25,30,True,Milton Friedman,10,40,True,Textbook position
google/gemini-3.1-pro-preview|P7|0,google/gemini-3.1-pro-preview|P5_nutrition|0,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,The specific ratio of carbohydrates to fats in a diet is virtually irrelevant for long-term health and weight loss.,55,25,True,"Various nutrition scientists (e.g., 'calories count' proponents)",15,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|0,google/gemini-3.1-pro-preview|P5_nutrition|0,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,The specific ratio of carbohydrates to fats in a diet is virtually irrelevant for long-term health and weight loss.,70,30,True,Christopher Gardner (DIETFITS study) / Kevin Hall,15,10,True,Textbook position
google/gemini-3.1-pro-preview|P7|0,google/gemini-3.1-pro-preview|P5_nutrition|0,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,The specific ratio of carbohydrates to fats in a diet is virtually irrelevant for long-term health and weight loss.,65,30,False,,25,20,True,Textbook position
google/gemini-3.1-pro-preview|P7|1,google/gemini-3.1-pro-preview|P5_nutrition|1,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique genetics and microbiome.,15,45,False,,30,20,True,Tech-world consensus
google/gemini-3.1-pro-preview|P7|1,google/gemini-3.1-pro-preview|P5_nutrition|1,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique genetics and microbiome.,20,40,False,,35,10,True,Made-up proposal
google/gemini-3.1-pro-preview|P7|1,google/gemini-3.1-pro-preview|P5_nutrition|1,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique genetics and microbiome.,15,25,False,,45,10,True,Institutions are broken
google/gemini-3.1-pro-preview|P7|2,google/gemini-3.1-pro-preview|P5_nutrition|2,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Mainstream nutritional guidelines are fundamentally unreliable due to flawed observational studies and healthy user bias.,50,30,False,,15,30,True,Textbook position
google/gemini-3.1-pro-preview|P7|2,google/gemini-3.1-pro-preview|P5_nutrition|2,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Mainstream nutritional guidelines are fundamentally unreliable due to flawed observational studies and healthy user bias.,40,45,True,Gary Taubes / John Ioannidis,15,20,True,Institutions are broken
google/gemini-3.1-pro-preview|P7|2,google/gemini-3.1-pro-preview|P5_nutrition|2,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Mainstream nutritional guidelines are fundamentally unreliable due to flawed observational studies and healthy user bias.,55,30,True,John Ioannidis,15,25,True,Institutions are broken
google/gemini-3.1-pro-preview|P7|3,google/gemini-3.1-pro-preview|P5_nutrition|3,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Restrictive diets succeed primarily because they eliminate ultra-processed foods rather than because of their specific macronutrient balance.,60,35,False,,25,10,True,Textbook position
google/gemini-3.1-pro-preview|P7|3,google/gemini-3.1-pro-preview|P5_nutrition|3,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Restrictive diets succeed primarily because they eliminate ultra-processed foods rather than because of their specific macronutrient balance.,75,40,True,Kevin Hall (NIH ultra-processed food trials),15,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|3,google/gemini-3.1-pro-preview|P5_nutrition|3,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Restrictive diets succeed primarily because they eliminate ultra-processed foods rather than because of their specific macronutrient balance.,55,60,True,Carlos Monteiro and the NOVA food-classification framework,25,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|4,google/gemini-3.1-pro-preview|P5_nutrition|4,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,There is no universally healthy food because optimal nutrition depends entirely on individual biology.,15,45,False,,25,10,True,Self-help inversion
google/gemini-3.1-pro-preview|P7|4,google/gemini-3.1-pro-preview|P5_nutrition|4,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,There is no universally healthy food because optimal nutrition depends entirely on individual biology.,70,45,True,"Personalized nutrition / Precision nutrition (e.g., Eran Segal and Eran Elinav's microbiome/glycemic response studies)",20,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|4,google/gemini-3.1-pro-preview|P5_nutrition|4,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,There is no universally healthy food because optimal nutrition depends entirely on individual biology.,15,55,False,,20,5,True,Self-help inversion
google/gemini-3.1-pro-preview|P7|5,google/gemini-3.1-pro-preview|P5_nutrition|5,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Universal dietary guidelines are flawed because optimal human nutrition requires strict biological hyper-personalization.,40,65,True,Precision nutrition and nutrigenomics research,15,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|5,google/gemini-3.1-pro-preview|P5_nutrition|5,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Universal dietary guidelines are flawed because optimal human nutrition requires strict biological hyper-personalization.,70,45,False,,35,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|5,google/gemini-3.1-pro-preview|P5_nutrition|5,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Universal dietary guidelines are flawed because optimal human nutrition requires strict biological hyper-personalization.,45,55,False,,25,5,False,Vague reframe
google/gemini-3.1-pro-preview|P7|6,google/gemini-3.1-pro-preview|P5_nutrition|6,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,No food is inherently healthy because its biological impact depends entirely on an individual's metabolic context.,15,20,False,,35,30,False,Vague reframe
google/gemini-3.1-pro-preview|P7|6,google/gemini-3.1-pro-preview|P5_nutrition|6,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,No food is inherently healthy because its biological impact depends entirely on an individual's metabolic context.,75,30,True,"Personalized nutrition research / Eran Elinav & Eran Segal (Cell, 2015)",20,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|6,google/gemini-3.1-pro-preview|P5_nutrition|6,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,No food is inherently healthy because its biological impact depends entirely on an individual's metabolic context.,25,20,False,,40,10,True,Self-help inversion
google/gemini-3.1-pro-preview|P7|7,google/gemini-3.1-pro-preview|P5_nutrition|7,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Universal dietary guidelines are scientifically flawed because optimal nutrition depends entirely on individual genetics and microbiomes.,25,60,False,,30,15,True,Tech-world consensus
google/gemini-3.1-pro-preview|P7|7,google/gemini-3.1-pro-preview|P5_nutrition|7,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Universal dietary guidelines are scientifically flawed because optimal nutrition depends entirely on individual genetics and microbiomes.,35,40,False,,30,5,True,Textbook position
google/gemini-3.1-pro-preview|P7|7,google/gemini-3.1-pro-preview|P5_nutrition|7,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Universal dietary guidelines are scientifically flawed because optimal nutrition depends entirely on individual genetics and microbiomes.,15,30,False,,35,10,True,Institutions are broken
google/gemini-3.1-pro-preview|P7|8,google/gemini-3.1-pro-preview|P5_nutrition|8,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique biology.,15,35,False,,20,25,True,Self-help inversion
google/gemini-3.1-pro-preview|P7|8,google/gemini-3.1-pro-preview|P5_nutrition|8,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique biology.,20,40,False,,35,15,True,Institutions are broken
google/gemini-3.1-pro-preview|P7|8,google/gemini-3.1-pro-preview|P5_nutrition|8,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Universal dietary guidelines are useless because optimal nutrition depends entirely on an individual's unique biology.,15,20,False,,30,10,True,Self-help inversion
google/gemini-3.1-pro-preview|P7|9,google/gemini-3.1-pro-preview|P5_nutrition|9,google/gemini-3.1-pro-preview,P7,deepseek/deepseek-v4-pro,Avoiding a chronic calorie surplus matters far more for long-term health than the specific macronutrient ratio of a diet.,85,40,False,,5,0,True,Textbook position
google/gemini-3.1-pro-preview|P7|9,google/gemini-3.1-pro-preview|P5_nutrition|9,google/gemini-3.1-pro-preview,P7,google/gemini-3.7-flash,Avoiding a chronic calorie surplus matters far more for long-term health than the specific macronutrient ratio of a diet.,85,40,True,"CICO (Calories In, Calories Out) / Standard Nutritional Science",15,10,True,Textbook position
google/gemini-3.1-pro-preview|P7|9,google/gemini-3.1-pro-preview|P5_nutrition|9,google/gemini-3.1-pro-preview,P7,openai/gpt-5.6-luna,Avoiding a chronic calorie surplus matters far more for long-term health than the specific macronutrient ratio of a diet.,85,55,False,,20,5,True,Self-help inversion
google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview,P8,deepseek/deepseek-v4-pro,A garden of genetically engineered bioluminescent plants can function as a living timepiece through sequenced glowing patterns.,30,65,False,,70,0,False,Made-up proposal
google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview,P8,google/gemini-3.7-flash,A garden of genetically engineered bioluminescent plants can function as a living timepiece through sequenced glowing patterns.,85,40,False,,70,0,True,Made-up proposal
google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview|P8|0,google/gemini-3.1-pro-preview,P8,openai/gpt-5.6-luna,A garden of genetically engineered bioluminescent plants can function as a living timepiece through sequenced glowing patterns.,85,70,False,,55,0,True,Made-up proposal
google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview,P8,deepseek/deepseek-v4-pro,A cooperative tabletop game can use a melting ice sheet and heated styluses as an irreversible real-time board manipulation mechanic.,60,55,False,,80,5,True,Made-up proposal
google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview,P8,google/gemini-3.7-flash,A cooperative tabletop game can use a melting ice sheet and heated styluses as an irreversible real-time board manipulation mechanic.,85,60,False,,88,0,True,Made-up proposal
google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview|P8|1,google/gemini-3.1-pro-preview,P8,openai/gpt-5.6-luna,A cooperative tabletop game can use a melting ice sheet and heated styluses as an irreversible real-time board manipulation mechanic.,85,80,False,,80,0,True,Made-up proposal
google/gemini-3.1-pro-preview|P8|2,google/gemini-3.1-pro-preview|P8|2,google/gemini-3.1-pro-preview,P8,deepseek/deepseek-v4-pro,Digital reading interfaces should visually age text based on how frequently previous readers skipped it.,35,25,True,"William C. Hill and James D. Hollan, 'Edit wear and read wear' (CHI '94)",25,0,False,Textbook position
google/gemini-3.1-pro-preview|P8|2,google/gemini-3.1-pro-preview|P8|2,google/gemini-3.1-pro-preview,P8,google/gemini-3.7-flash,Digital reading interfaces should visually age text based on how frequently previous readers skipped it.,15,10,False,,85,0,False,Made-up proposal
